,label,text,label_none,label_soft,label_tech,label_code
246,tech,Verhandlungssichere Deutsch- und gute Englischkenntnisse,0,0,1,2
247,none,Internal reference no.,1,0,0,0
248,none,Sachbearbeiter/in Verkauf (Innendienst) zu sofort,1,0,0,0
249,soft,Offenes und aufgeschlossenes Auftreten,0,1,0,1
250,soft,Serviceorientiert im Umgang mit Kunden und ein hohes Maß an Verantwortungsbewusstsein.,0,1,0,1
251,soft,Sie sind ein Koordinationstalent sowie belastbar und flexibel,0,1,0,1
252,none,detailgenau ausgearbeitete Showcars,1,0,0,0
253,none,Business- und IT-Service ManagementValuemationmyCMDBBusiness Service MonitoringZISGUIZIS-SystemZISSLMWissens- und LösungsdatenbankenKnowledge CenterKnowledge ScoutKnowledge FirstSmart LinkSmart AlertingService BotsSocial Media MonitoringCustomer Service & EngagementEnterprise Bot-HubSocial Media ManagementPublishingMonitoringServicesSoftware LizenzmanagementSmartTrackLicense Control for SAPLicense Control for SalesforceSAM IntelligencePortale und mobile LösungenLiferay-LösungenBig Data AnalyticsKatana,1,0,0,0
254,none,"Im Amt für Bauordnung, Vermessung und Geoinformation – Abteilung Bauaufsicht und Denkmalschutz – der Landeshauptstadt Kiel ist zum nächstmöglichen Zeitpunkt die Planstelle einer/eines.",1,0,0,0
255,none,"AGENTUR FÜR PERSONALVERMITTLUNG Ihr Partner für nachhaltiges Personalmanagement Personalengpässe treten oft spontan auf. Damit Ihre Produktion ohne qualifizierte Mitarbeiter nicht ins Stocken gerät, sind wir rund um die Uhr für Sie erreichbar und suchen schnellstmöglich passende Bewerber für Ihr Unternehmen in Berlin, Brandenburg, Nordrhein-Westfalen oder Baden-Württemberg. Durch unsere langjährige Erfahrung können wir selbst bei kurzfristigem Personalbedarf in Bottrop, Berlin, Mannheim oder Sindelfingen schnell und unkompliziert qualifizierte Arbeitskräfte vermitteln. Wir freuen uns auf Ihre Personalanfrage!",1,0,0,0
256,tech,Ergebnisorientierung und Umsetzungsstärke,0,0,1,2
257,none,Besetzung einer Planstelle im Abfallwirtschaftsbetrieb Kiel.,1,0,0,0
258,soft,Selbstständige und verantwortungsbewusste Arbeitsweise.,0,1,0,1
259,soft,Kommunikationsgeschick sowie hohe Kundenorientierung.,0,1,0,1
260,tech,"Kenntnisse einschlägiger Finanzsoftware, idealerweise MegaPlus.",0,0,1,2
261,tech,Kenntnisse im Bereich Buchhaltung und Kostenrechnung.,0,0,1,2
262,tech,Kenntnisse im Bereich Active Directory & Windows Server 2008-2012,0,0,1,2
263,tech,Grundlegende Kenntnisse elektrischer Fahrzeug-Netzwerke und deren Simulation.,0,0,1,2
264,soft,Hohes Engagement sowie Eigenständigkeit,0,1,0,1
265,tech,gute technische Kenntnisse,0,0,1,2
266,soft,Teamorientierte und selbstständige Arbeitsweise.,0,1,0,1
267,tech,"IT-Affinität sowie sehr gute Kenntnisse der gängigen MS Office-Anwendungen, insbesondere Excel, Kenntnisse der Hamburg Süd Systeme und TM1 von Vorteil.",0,0,1,2
268,tech,Gute T-SQL-Kenntnisse und MS SQL Server 2008 R2,0,0,1,2
269,soft,"souverän im Umgang mit Kunden, Auftraggebern und Mitarbeitern",0,1,0,1
270,tech,fundierte Landes- und Artenkenntnisse,0,0,1,2
271,none,"Standort Baker Tilly Steuerberatungsgesellschaft mbH Dortmund, Deutschland",1,0,0,0
272,none,Senden Sie uns bitte Ihre Bewerbung (bitte bevorzugt in englischer Sprache) direkt per Mail an dienst@it-personalberatung.de  mit folgenden Inhalten:,1,0,0,0
273,tech,IT Support und Umgang mit Helpdesk-Werkzeugen.,0,0,1,2
274,none,Fraunhofer-INSTITUT für Windenergie und Energiesystemtechnik IWES.,1,0,0,0
275,soft,Typ Unternehmer im Unternehmen mit einer erfolgsorientierten und mutigen Persönlichkeit sowie Durchsetzungskraft und einer offenen Art der Kommunikation.,0,1,0,1
276,tech,Gute Branchenkenntnisse aus der Speditions- und Logistikdienstleistung,0,0,1,2
277,none,Stellenbeschreibung,1,0,0,0
278,none,Anmelden E-Mail-Adresse Passwort Passwort speichern Anmelden Passwort vergessen? Für Job-Mail registrieren,1,0,0,0
279,tech,Idealerweise bringen Sie Kenntnisse in der digitalen Bildverarbeitung mit,0,0,1,2
280,none,"Standort Daimler AG Sindelfingen, Deutschland",1,0,0,0
281,soft,"Flexibilität, Einsatzbereitschaft und Konfliktfähigkeit.",0,1,0,1
282,none,Jetzt bewerben Sie möchten mit Sicherheit erfolgreich sein? Dann steigen Sie als Finanzberater (m/w) für Ärzte bei der Deutschen Ärzte Finanz ein. Deutsche Ärzte Finanz Beratungs- und Vermittlungs-AG Kennziffer: ST18 Telefon 02 21/1 48 – 2 40 70 karriere@aerzte-finanz.de www.finanzkarriere.de Facebook Was noch für uns spricht? Erfahren Sie es direkt von einem unserer mehr als 400 Finanzberater.,1,0,0,0
283,tech,Kenntnisse in JavaScript,0,0,1,2
284,none,Ihr Click & Drive-FahrzeugPEUGEOT 308 SW AllureBMW Mini One DFIAT TIPO KOMBI 1.4Rundum-Sorglos-LeasingIhr LeasePlan-FahrzeugUnfall und SchadenGlasschadenService und WartungReifenMietwagenFührerscheinkontrolleFahrzeugrückgabeNeuwagenbestellungZusatz-ServicesFormulare für FuhrparkleiterUnsere Fuhrpark-ServicesFahrzeugleasingNutzfahrzeugleasingBehördenfahrzeugeConsulting und BetreuungFuhrpark SoftwareInstandhaltungReifenmanagementKraftstoffSchadenmanagementFlottenversicherungMietwagenserviceFahrzeugverkaufFührerscheinkontrolleElektronische FahrerunterweisungGreen FleetFleetPlanInternationalKaufflottenGehaltsumwandlungUnsere GebrauchtwagenFür private KäuferFür Gebrauchtwagen-HändlerIhre Karriere bei LeasePlanWir als ArbeitgeberFirmenkulturEinstieg und KarriereWen wir suchenTipps für BewerberStellenangeboteMitarbeiterstimmenUnser UnternehmenTermineUnternehmenNewsletterPresseLeasePlan weltweitVMFSoziales EngagementKontaktFeedback zu VertriebsaktivitätenTankkarten,1,0,0,0
285,soft,"Kommunikationsstärke, Reisebereitschaft, Teamfähigkeit.",0,1,0,1
286,tech,Sicher in den MS-Office Anwendungen,0,0,1,2
287,soft,Kommunikationsstärke und eine ausgeprägte Teamfähigkeit.,0,1,0,1
288,tech,Kenntnisse im Bereich SAP (SCM).,0,0,1,2
289,tech,Gute Kenntnisse der MAG- und WIG-Schweißtechnik wird vorasusgesetzt.,0,0,1,2
290,none,"Unsere Webseite verwendet Cookies, um Ihnen eine bessere __label__none , Nutzererfahrung zu ermöglichen",1,0,0,0
291,tech,Kenntnisse im Bereich des Entwicklungsprozesses EBS.,0,0,1,2
292,none,Bei Bedarf erfolgt der Einsatz auch an den Kooperationsstandorten sowie in den Tochtergesellschaften vom BG Klinikum Hamburg.,1,0,0,0
293,tech,Kenntnis von Vorgehensweisen bei fachlichen und technischen Audits,0,0,1,2
294,tech,"Fortgeschrittene MS Office-Kenntnisse, insbesondere Excel und PowerPoint",0,0,1,2
295,none,| DER Deutsches Reisebüro GmbH & Co. OHG - FCm Travel Solutions | Reiseverkehrskaufleute bzw. Tourismuskaufleute (w/m) für Business Travel | Vollzeit | Mitarbeiter mit Berufserfahrung | Deutschland | 42285 | Wuppertal,1,0,0,0
296,none,Das Compliance-Management-System der BGHM ist nach IDW PS 980 zertifiziert und wurde mit dem Deutschen Compliance Preis 2015 ausgezeichnet.,1,0,0,0
297,tech,Methodenkenntnis bei der Lösung und Abarbeitung von Problemen.,0,0,1,2
298,none,EU-Recruiting Leistungen Branche / Berufe,1,0,0,0
299,soft,Interkulturelle Kompetenz für Arbeiten im internationalen Team,0,1,0,1
300,soft,"Hohes Maß an Selbstsicherheit, Eigeninitiative und Durchsetzungsfähigkeit",0,1,0,1
301,tech,"Kenntnisse in JavaScript Frameworks (AngularJS, React, Ember.js, node.js, jQuery), PHP Frameworks (Joomla, Symfony, Zend, Laravel), Datenbanken (MySQL, PostgreSQL), Linux/Apache, GIT von Vorteil.",0,0,1,2
302,soft,Begeisterung für Ihren Beruf und für die Arbeit mit Ihren Patienten,0,1,0,1
303,soft,Hohes Verantwortungs- und Qualitätsbewusstsein,0,1,0,1
304,tech,SAP-Kenntnisse wünschenswert,0,0,1,2
305,tech,Kenntnisse in der maritimen Wirtschaft und in der nationalen und internationalen Schiffbauindustrie.,0,0,1,2
306,none,Sachbearbeiter (m/w) für unsere Buchhaltung,1,0,0,0
307,none,Tragen Sie gerne Verantwortung?,1,0,0,0
308,none,"Die AE advertising ist eine dynamische Online Werbeagentur, bestehend aus einem leistungsstarken,.",1,0,0,0
309,soft,"Zudem sollten Sie organisatorisches Geschick und Verantwortungsbewusstsein mitbringen, da Sie den Zulassungsprozess begleiten werden und das Projektteam beraten werden.",0,1,0,1
310,soft,"Teamfähigkeit, kooperativer Arbeitsstil",0,1,0,1
311,tech,Expertenwissen in Bruchmechanik und Lebensdauer von Elastomeren,0,0,1,2
312,none,Qualitätsmanager (m/w) Business Unit Chemietransporte,1,0,0,0
313,soft,"Bereitschaft zur fortlaufenden Weiterentwicklung fachlicher, persönlicher und sozialer Kompetenz",0,1,0,1
314,tech,Gutes Verständnis für Kundenbedürfnisse.,0,0,1,2
315,tech,"ausgeprägte Kommunikations- und Kooperationsstärke mit der Fähigkeit und dem Ziel, stets die Gesamtheit und Komplexität der Logistik bzw. der Geschäftsaktivitäten des Unternehmens im Blick zu haben",0,0,1,2
316,soft,Uneingeschränkte Höhentauglichkeit.,0,1,0,1
317,soft,"Gute Umgangsformen sowie ein sicheres, freundliches und professionelles Auftreten.",0,1,0,1
318,soft,Interkulturelle Kompetenz und Qualitätsorientierung,0,1,0,1
319,none,Beauftragte,1,0,0,0
320,soft,Körperlich belastbar.,0,1,0,1
321,tech,•Sehr gute Kenntnisse im Einkauf von elektronischen und elektrotechnischen Komponenten und Baugruppen.,0,0,1,2
322,tech,Kenntnisse in Treasurymanagement-Systemen von Vorteil.,0,0,1,2
323,soft,Sie haben höchste Ansprüche an Ihre Arbeit und verlieren auch in hektischen Zeiten weder Kopf noch Humor.,0,1,0,1
324,soft,Sehr gutes Englisch in Wort und Schrift.,0,1,0,1
325,tech,Kenntnisse über aktuelle Software-Analyse- und Design-Tools.,0,0,1,2
326,none,Asia-Pacific China zh |en Japan ja |en India en South Korea en Australia en Singapore en |zh Malaysia en Thailand en,1,0,0,0
327,soft,"...brennst dafür, Kunden, Partner & Mitarbeiter mit Deiner Begeisterung für unser Produkt anzustecken",0,1,0,1
328,soft,Verhandlungssichere Englischkenntnisse in Wort und Schrift.,0,1,0,1
329,none,"Standort WAGNER Bayern GmbH Trausnitzstrasse 8, 81671 München, Deutschland",1,0,0,0
330,tech,"Sicherer Umgang mit MS Office-Anwendungen, insbesondere MS Excel",0,0,1,2
331,none,Klingt das spannend? Dann bewirb dich jetzt mit Angabe deiner Gehaltsvorstellungen über unser Bewerbungsportal. Anne Lehmann freut sich auf deine Bewerbung. Kontakt: Anne Lehmann +49 30 201 638 2099 hr-step@auto1.com,1,0,0,0
332,soft,Verhandlungsgeschick im Umgang mit Kunden zeichnet Sie aus.,0,1,0,1
333,none,Ihre Ansprechpartnerin: Frau Jenny Schmidt,1,0,0,0
334,tech,Die Anwendung von MS Office sowie von Software zur Entgeltabrechnung und Zeiterfassung ist für Sie selbstverständlich.,0,0,1,2
335,none,HomeIhre Karriere bei LeasePlanStellenangeboteSales Manager / Regionalleiter (m/w) Vertrieb SME,1,0,0,0
336,soft,Bereitschaft zu Dienstreisen,0,1,0,1
337,tech,Fundierte Kenntnisse im Bereich Mikrobiologie und Hygiene.,0,0,1,2
338,soft,Verhandlungssichere Deutsch- und Englischkenntnisse (Unternehmenssprache).,0,1,0,1
339,none,Datenschutzerklärung Datenschutzerklärung Nutzungsbedingungen Kontakt Informationen über Ihre Rechte AGB AGB Impressum Copyright © StepStone GmbH 1996 - 2016,1,0,0,0
340,none,"Standort Statista GmbH Johannes-Brahms-Platz 1, 20355 Hamburg, Deutschland",1,0,0,0
341,none,Gesamtprojektleiter Softwareentwicklung (Embedded) Automotive (m/w),1,0,0,0
342,tech,Kenntnisse in Projektmanagementmethoden und -tools.,0,0,1,2
343,soft,Hohe Führungskompetenz sowie persönliche und soziale Kompetenz.,0,1,0,1
344,soft,"Strukturierte, selbstständige Arbeitsweise sowie analytische und konzeptionelle Stärke.",0,1,0,1
345,tech,Fundierte Kenntnisse in der Kundenbetreuung,0,0,1,2
346,tech,Kenntnisse in dem Bereich der Finanzdienstleistungsbranche von Vorteil.,0,0,1,2
347,none,WIR FREUEN UNS Ihre Bewerbung senden Sie bitte mit Angabe Ihrer Gehaltsvorstellung und Verfügbarkeit sowie der Referenz-Nummer MVG 23-2018 bis zum 31.08.2018 an die Mainzer Verkehrsgesellschaft mbH unter bewerbung@ mainzer-mobilitaet.de,1,0,0,0
348,none,"Suchen, finden, fördern. Das gilt nicht nur für unsere Rohstoffe, sondern auch für unsere Mitarbeiterinnen und Mitarbeiter.",1,0,0,0
349,none,"Jobs & Praktika Weitere SuchoptionenWas soll durchsucht werden?Jobs & Praktika für Berufserfahrene, Einsteiger, Azubis, Schüler und StudentenStellenanzeigen für Berufserfahrene und Einsteiger mit abgeschlossener Ausbildung oder StudiumPraktika, Ausbildungen, Studiengänge für Studenten, Azubis und SchülerNews/Profile/Events der Mitglieder und von ITsax.de",1,0,0,0
350,soft,Präsentations- und Kommunikationsgeschick.,0,1,0,1
351,none,Unser Netzwerk Belgien Deutschland Dänemark Finnland Frankreich Großbritannien Italien Niederlande Norwegen Schweden Schweiz Spanien Österreich Europa,1,0,0,0
352,soft,Eigener PKW von Vorteil,0,1,0,1
353,soft,Eine hohe Reisebereitschaft und sichere Englischkenntnisse runden Ihr Profil ab.,0,1,0,1
354,none,Taunusstr.,1,0,0,0
355,none,Entdecke IKEA als deinen Arbeitgeber und bewirb dich jetzt online: IKEA.de/jobs,1,0,0,0
356,soft,Hohe Dienstleistungsorientierung.,0,1,0,1
357,soft,Organisationstalent.,0,1,0,1
358,soft,Eigenständige und strukturierte Arbeitsweise.,0,1,0,1
359,tech,Grundlegendes Verständnis von agilen Entwicklungsprozessen und gängigen Softwaredesignprinzipien,0,0,1,2
360,soft,Eine sehr gute mündliche und schriftliche Kommunikationsfähigkeit,0,1,0,1
361,tech,Anwenderkenntnisse in einem ERP-System,0,0,1,2
362,soft,"Einsatzbereitschaft, Zuverlässigkeit und Flexibilität",0,1,0,1
363,tech,"Entwicklerkenntnisse in ABAP sind von Vorteil. Idealerweise Programmierkenntnisse in ABAP/4, HTML, XML oder Java",0,0,1,2
364,soft,Flexibilität in Bezug auf wechselnde Aufgabenstellungen sowie Belastbarkeit zählen ebenso zu Ihrem Profil wie Ihre hohe Leistungsbereitschaft.,0,1,0,1
365,soft,Sehr gute Deutschkenntnisse in Wort und Schrift.,0,1,0,1
366,soft,Sie beherrschen Englisch in Wort und Schrift.,0,1,0,1
367,soft,Ihre schnelle Auffassungsgabe und selbstständige Arbeitsweise zeichnen Sie aus.,0,1,0,1
368,tech,Sehr gute IT-Kenntnisse sowie fundierte Kenntnisse in ERP Systemen und Business Intelligence.,0,0,1,2
369,soft,"SIE leben ihre Führungsposition innerhalb einer Dienstleistungsabteilung und entwickeln Ideen aus Kunden- und Fachbereichsbedürfnissen, Sie sind ein Chancenerkenner",0,1,0,1
370,soft,Schnelle Auffassungsgabe und strukturierte Arbeitsweise.,0,1,0,1
371,soft,Lösungsorientierte Persönlichkeit mit starker kommunikativer und sozialer Kompetenz,0,1,0,1
372,none,"Standort BAHAG AG Mannheim, Deutschland",1,0,0,0
373,soft,"Sie haben eine gute Organisationsfähigkeit und flexible Denkweise, sind kontaktfreudig, konfliktfähig und verfügen über eine sehr gute Kommunikationsfähigkeit und soziales Verständnis.",0,1,0,1
374,soft,"Teamfähigkeit, hohe Belastbarkeit und hohe Motivation zeichnen Sie genauso aus wie Kommunikationsfähigkeit und sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift",0,1,0,1
375,none,Für diese interessante und anspruchsvolle Position kommen insbesondere Absolventen/-innen der Studiengänge.,1,0,0,0
376,tech,Der sichere Umgang mit MS Office rundet Ihr Profil ab.,0,0,1,2
377,soft,Behrenstrasse 29 D-10117 Berlin-Mitte WEB URL_ADDRESS-personalberatung.de,0,1,0,1
378,tech,Kenntnisse der Datenbanken Perl (SQL) wünschenswert,0,0,1,2
379,tech,Im 3D Bereich beherrschen Sie sicher das Konstruktionstool SolidWorks.,0,0,1,2
380,tech,Grundkenntnisse im IT-Servicemanagement,0,0,1,2
381,tech,Sehr gute Kenntnisse der deutschen Rechtschreibung und Grammatik.,0,0,1,2
382,none,Für die Region.,1,0,0,0
383,none,"Um den vollen Funktionsumfang dieser Webseite zu erfahren, benötigen Sie JavaScript. Eine Anleitung wie Sie JavaScript in Ihrem Browser einschalten, befindet sich hier: http://www.enable-javascript.com/de/.",1,0,0,0
384,soft,Analytisches und konzeptionelles Denkvermögen,0,1,0,1
385,none,Sie möchten sich dieses Stellenangebot per Email senden?,1,0,0,0
386,tech,"Sie bringen CAD/CAE-Kenntnisse mit, vorzugsweise in WSCAD.",0,0,1,2
387,tech,handwerkliches Geschick,0,0,1,2
388,soft,"Hohe Ergebnis, - und Team-, Anwender- und Kundenorientierung.",0,1,0,1
389,soft,"Sehr gute kommunikative Fähigkeiten, sicheres Auftreten und hohe Sozialkompetenz",0,1,0,1
390,none,Kontakt,1,0,0,0
391,soft,Reisebereitschaft im deutschsprachigen Raum,0,1,0,1
392,tech,Sie sind sicher im Umgang mit MS Office (v.a. Excel und PowerPoint).,0,0,1,2
393,none,"Standort Kinast & Partner Rechtsanwälte Hohenzollernring 54, 50672 Köln, Deutschland",1,0,0,0
394,soft,"Sie verfügen über eine starke Kommunikations- und Beratungskompetenz sowie über ein sicheres, verbindliches Auftreten – auch ggü. Aufsicht und Abschlussprüfern.",0,1,0,1
395,soft,Sie sind nachweisbar erfolgreich im Krankenversicherungsbereich.,0,1,0,1
396,soft,Sie sind teamfähig und behalten den Überblick.,0,1,0,1
397,soft,Egal ob Telefonprofi oder rhetorisch begabter Quereinsteiger – bei uns erhältst Du eine Chance,0,1,0,1
398,soft,Analytische und kommunikative Fähigkeiten.,0,1,0,1
399,tech,Sie haben gute Kenntnisse in der Planung und im Umgang mit MS Project.,0,0,1,2
400,soft,"Sympathisches, überzeugendes sowie selbstbewußtes Auftreten",0,1,0,1
401,tech,"Test-Driven Development, Continuous Integration und Test-Automation gehören zu deinem persönlichen Standard",0,0,1,2
402,soft,zuverlässige und korrekte Arbeitsweise,0,1,0,1
403,tech,Idealerweise verfügst du auch über Kenntnisse im Umgang mit Single Page Application Frameworks wie Angular und hast schon mal mit server-seitigem JavaScript gearbeitet,0,0,1,2
404,none,Sie verfügen über die nötigen Qualifikationen und finden den Aufgabenzuschnitt sowie die Rahmenbedingungen interessant?,1,0,0,0
405,soft,Sie zeichnen sich durch Entscheidungsfähigkeit und Durchsetzungsfähigkeit aus.,0,1,0,1
406,none,"Standort Union Investment Gruppe Frankfurt am Main, Deutschland",1,0,0,0
407,none,Ongoing individually aligned qualifications and training activities,1,0,0,0
408,tech,Umfangreiche Kenntnisse im Umgang mit MS Office und Präsentationstechniken,0,0,1,2
409,soft,ausgeprägtes Zahlenverständnis,0,1,0,1
410,soft,Ausgeprägte analytische und konzeptionelle Fähigkeiten,0,1,0,1
411,soft,Hohe Kundenorientierung und vertriebsorientierte Denkweise,0,1,0,1
412,none,"Interessiert? Kontaktieren Sie uns: Haben Sie Interesse, uns in dieser Position tatkräftig zu unterstützen? Dann lassen Sie uns Ihre Unterlagen über den ""JETZT BEWERBEN""-Button direkt zugehen. Geben Sie uns dabei bitte Ihren frühestmöglichen Eintrittstermin und Ihre Gehaltsvorstellungen an. Für Rückfragen steht Ihnen Herr Jochen Fischer unter 06677/17-670 gerne zur Verfügung.",1,0,0,0
413,tech,Verantwortungsbewusstsein im beruflichen Handeln,0,0,1,2
414,tech,Sehr gute Kenntnisse im Umgang mit feinmechanischen Geräten,0,0,1,2
415,none,"Standort abcfinance GmbH Kamekestraße 2-8, 50672 Köln, Deutschland",1,0,0,0
416,tech,Affinität für die Analyse und Auswertung von Geschäfts und Finanzzahlen.,0,0,1,2
417,tech,"MS-Office-Know-how, SAP-Kenntnisse (Module PS, MM, CO) von Vorteil.",0,0,1,2
418,none,"Ansprechperson für Bewerber: Bei Fragen zur Stellenausschreibung wenden Sie sich bitte an Herrn C. Pfleger, Tel. +49 7151 959 22 -688 Antworten auf technische Fragen bieten unsere FAQ. Online bewerben! Job-Fakten Standort Deutschland, Baden-Württemberg, Waiblingen Funktion Human Resources Subfunktion Compensation & Benefits Arbeitszeit Vollzeit Funktionsebene Individual contributor Art der Anstellung Unbefristet Firma/ Division Diagnose Posted since 2018/07/11 Job-ID 201805-105713 Kontaktieren Sie uns Mr. Christian Pfleger",1,0,0,0
419,soft,"ein freundliches, offenes Wesen",0,1,0,1
420,tech,IT-Affinität.,0,0,1,2
421,soft,"Eigenständige, verantwortungsvolle Arbeitsweise.",0,1,0,1
